Havaintopaikka;ELY-keskus;Päivämäärä;LevätilanneNum;LevätilanneTxt;Seuranta;Ylläpito;Lisätiedot;Latitude_DD;Longitude_DD;Vuosi;DayOfYear;Ilma_Lämpötila_7d_C;Sadanta_7d_mm;Tuuli_7d_ms
Kallavesi (yhd.)/Vaajasalo, eteläranta;Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-06-22;2;;-;Tavallisen käyttäjän ylläpitämä;Tilanne kuin 21.6.;62.89588611111111;27.832283333333333;2021;173;20.285714285714285;2.7;14.028571428571427
Bengtsår/Raasepori Bromarv Hummeldal;Uudenmaan elinkeino-, liikenne- ja ympäristökeskus;2021-06-22;2;;-;Tavallisen käyttäjän ylläpitämä;;59.96246666666667;23.135641666666665;2021;173;20.08571428571429;0.3;15.257142857142858
Saimaa (04.112.1.001)/Mietinsaari;Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-06-22;2;;-;Tavallisen käyttäjän ylläpitämä;;61.20879166666667;28.611430555555557;2021;173;21.771428571428572;0.0;14.12857142857143
Orivesi (Saimaa) (04.311.1.001)/Telmonselkä, Halkolahti, 28,802 pohjoista 25,386 itäistä;Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus;2021-06-23;2;;-;Tavallisen käyttäjän ylläpitämä;;62.481344444444446;29.422969444444444;2021;174;22.400000000000002;5.8;12.9
Iso-Kukkanen (14.163.1.001)/Hevosniemen uimaranta;Hämeen elinkeino-, liikenne- ja ympäristökeskus;2021-06-23;2;;-;Tavallisen käyttäjän ylläpitämä;;60.953725000000006;25.94420277777778;2021;174;22.61428571428571;21.1;12.728571428571428
Kaavinjärvi (04.731.1.001)/Rasisaari;Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-06-23;2;;-;Tavallisen käyttäjän ylläpitämä;;62.91524722222222;28.565555555555555;2021;174;21.457142857142856;15.899999999999999;11.557142857142859
Lohjanjärvi (23.021.1.001)/Mailankylä, Rantamäentie 105 ranta;Uudenmaan elinkeino-, liikenne- ja ympäristökeskus;2021-06-23;2;;-;Tavallisen käyttäjän ylläpitämä;;60.23413611111111;23.803972222222225;2021;174;22.571428571428573;8.1;14.285714285714286
Ormajärvi (35.792.1.001)/Sankola;Hämeen elinkeino-, liikenne- ja ympäristökeskus;2021-06-23;2;;-;Tavallisen käyttäjän ylläpitämä;;61.119566666666664;24.981852777777775;2021;174;22.428571428571427;18.8;13.042857142857144
Puruvesi (Saimaa) (04.181.1.001)/Valtakunnallinen sinileväseuranta (Jouhenlahti);Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-06-23;2;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;Sinilevää veneenlaskupaikan rannalla kauttaaltaan. Maalaiturin päässä hippuja pinnan lähellä. Viereisellä uimarannalla ei ainakaan vielä ollut sinilevää. Kevyt tuuli Mölsänselältä;61.9056;29.286800000000003;2021;174;23.442857142857143;2.7;14.442857142857145
Haukivesi (Saimaa) (04.211.1.001)/Havaintopaikka 9;Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-06-23;2;;-;Tavallisen käyttäjän ylläpitämä;;62.13198888888889;28.554077777777778;2021;174;23.328571428571426;11.9;14.72857142857143
Päijänne (yhd.)/Kärkinen;Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-06-23;2;;-;Tavallisen käyttäjän ylläpitämä;;61.9896;25.67728888888889;2021;174;22.028571428571432;17.7;13.985714285714284
Lappajärvi (47.031.1.001)/Ylipään uimaranta;Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-06-23;2;;-;Tavallisen käyttäjän ylläpitämä;;63.049974999999996;23.626255555555556;2021;174;19.985714285714284;9.399999999999999;11.614285714285714
Kivijärvi (59.825.1.010)/Kivijärvi;Kainuun elinkeino-, liikenne- ja ympäristökeskus;2021-06-24;2;;-;Tavallisen käyttäjän ylläpitämä;Rannalla n. 30 cm leveä levämassa;64.2357138888889;28.34961388888889;2021;175;19.314285714285717;35.0;11.114285714285714
Mallasvesi (35.711.1.001)/Apilaniemi;Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-06-24;2;;-;Tavallisen käyttäjän ylläpitämä;;61.2802;24.183058333333335;2021;175;21.800000000000004;16.2;12.242857142857142
Pyhäselkä (Saimaa) (04.321.1.001)/Honkaniemen uimaranta;Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus;2021-06-24;2;;-;Tavallisen käyttäjän ylläpitämä;;62.60854444444445;29.717511111111108;2021;175;22.842857142857145;4.8;14.62857142857143
Sorsanselkä - Keskinenvesi (14.236.1.067)/Sorsanselkä, Röykkälahti;Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-06-24;2;;-;Tavallisen käyttäjän ylläpitämä;;61.90633611111111;26.006780555555554;2021;175;22.185714285714287;29.6;11.3
Saimaa (04.112.1.001)/Rautniemi, Pölhöniemi;Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-06-25;2;;-;Tavallisen käyttäjän ylläpitämä;;61.141352777777776;28.142611111111112;2021;176;23.742857142857144;8.399999999999999;12.62857142857143
Päijänne (yhd.)/Kivijärvi, Härköpohja;Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-06-25;2;;-;Tavallisen käyttäjän ylläpitämä;Rannoille kerääntynyt lauttoja. Muuten hajanaista.;62.07933333333334;25.67011388888889;2021;176;22.099999999999998;22.2;10.585714285714285
Pälkänevesi (yhd.)/Luikala kurjenkallio;Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-06-25;2;;-;Tavallisen käyttäjän ylläpitämä;;61.398469444444444;24.352;2021;176;22.085714285714285;17.1;10.257142857142856
Korhosjärvi (42.077.1.006)/Isosaaren ranta;Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-06-25;2;;-;Tavallisen käyttäjän ylläpitämä;Ensi havainto 23.6.;62.229619444444445;23.186855555555557;2021;176;20.7;10.799999999999999;9.671428571428573
Toiviaisjärvi (04.552.1.013)/Kotiranta;Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-06-25;2;;-;Tavallisen käyttäjän ylläpitämä;;63.55141388888889;26.51026388888889;2021;176;20.114285714285717;22.700000000000003;8.82857142857143
Oulujärvi (yhd.)/Petäjäniemi;Kainuun elinkeino-, liikenne- ja ympäristökeskus;2021-06-25;2;;-;Tavallisen käyttäjän ylläpitämä;;64.35817222222222;27.816277777777778;2021;176;19.4;32.0;9.314285714285715
Rehja - Nuasjärvi (59.811.1.001)/Havaintopaikka 3;Kainuun elinkeino-, liikenne- ja ympäristökeskus;2021-06-25;2;;-;Tavallisen käyttäjän ylläpitämä;;64.18472777777778;27.879450000000002;2021;176;19.628571428571426;24.9;9.242857142857144
Ruotsalainen (14.141.1.001)/Hietaranta;Hämeen elinkeino-, liikenne- ja ympäristökeskus;2021-06-25;2;;-;Tavallisen käyttäjän ylläpitämä;;61.21868333333334;25.814297222222223;2021;176;23.028571428571432;25.0;11.028571428571427
Rehja - Nuasjärvi (59.811.1.001)/Rehjan hiekkaranta;Kainuun elinkeino-, liikenne- ja ympäristökeskus;2021-06-25;2;;-;Tavallisen käyttäjän ylläpitämä;;64.21384722222223;27.851044444444447;2021;176;19.571428571428573;24.9;9.242857142857144
Dragsfjärdin ja Västanfjärdin välisaaristo/Nätör;Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-06-25;2;;-;Tavallisen käyttäjän ylläpitämä;;59.97233888888889;22.725827777777777;2021;176;20.557142857142853;5.7;12.457142857142857
Rehja - Nuasjärvi (59.811.1.001)/Havaintopaikka 4;Kainuun elinkeino-, liikenne- ja ympäristökeskus;2021-06-25;2;;-;Tavallisen käyttäjän ylläpitämä;;64.21105277777778;27.91892777777778;2021;176;19.571428571428573;24.9;9.242857142857144
Lentua (59.921.1.001)/Havaintopaikka 3;Kainuun elinkeino-, liikenne- ja ympäristökeskus;2021-06-25;2;;-;Tavallisen käyttäjän ylläpitämä;;64.26915277777778;29.430975;2021;176;20.1;34.0;9.614285714285716
Kymijärvi (14.164.1.001)/Enonranta;Hämeen elinkeino-, liikenne- ja ympäristökeskus;2021-06-25;2;;-;Tavallisen käyttäjän ylläpitämä;;60.978658333333335;25.772052777777777;2021;176;23.114285714285717;19.3;10.785714285714286
Palojärvi (46.044.1.001)/Havaintopaikka 1;Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-06-25;2;;-;Tavallisen käyttäjän ylläpitämä;;63.23640833333334;23.24794166666667;2021;176;18.7;23.599999999999998;8.857142857142858
Iso-Kiimanen (59.823.1.001)/Havaintopaikka 1;Kainuun elinkeino-, liikenne- ja ympäristökeskus;2021-06-25;2;;-;Tavallisen käyttäjän ylläpitämä;;64.10208888888889;28.626727777777777;2021;176;20.428571428571427;27.1;9.442857142857141
Rehja - Nuasjärvi (59.811.1.001)/Soikonlahti;Kainuun elinkeino-, liikenne- ja ympäristökeskus;2021-06-25;2;;-;Tavallisen käyttäjän ylläpitämä;;64.17843055555556;27.871955555555555;2021;176;19.671428571428574;26.4;9.314285714285715
Saimaa (04.112.1.001)/Havaintopaikka 1;Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-06-25;2;;-;Tavallisen käyttäjän ylläpitämä;;61.241725;28.631458333333335;2021;176;23.6;8.9;11.37142857142857
Vuokkijärvi (59.621.1.001)/Vuokkijärvi, Jumalisjokisuun tienoo;-;2021-06-25;2;;-;Tavallisen käyttäjän ylläpitämä;;64.77869444444444;29.215394444444442;2021;176;18.457142857142856;48.0;9.314285714285713
Pyhäjärvi (04.391.1.001)/Hakoapaja 1-9;Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus;2021-06-25;2;;-;Tavallisen käyttäjän ylläpitämä;;61.81859166666667;29.838755555555554;2021;176;23.828571428571426;7.6000000000000005;12.4
Pälkänevesi (yhd.)/Luikala;Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-06-25;2;;-;Tavallisen käyttäjän ylläpitämä;Levää laajalla alueella, estää uimisen/saunomisen;61.377380555555554;24.38385;2021;176;22.085714285714285;17.1;10.257142857142856
Ruotsalainen (14.141.1.001)/Hietaniemi;Hämeen elinkeino-, liikenne- ja ympäristökeskus;2021-06-25;2;;-;Tavallisen käyttäjän ylläpitämä;;61.21883888888889;25.80605;2021;176;23.028571428571432;25.0;11.028571428571427
Kiantajärvi (59.862.1.001)/Kangasniemi;Kainuun elinkeino-, liikenne- ja ympäristökeskus;2021-06-25;2;;-;Tavallisen käyttäjän ylläpitämä;;64.03071666666666;28.422211111111114;2021;176;20.3;41.5;9.142857142857142
Pälkänevesi (yhd.)/Kankahuvenlahti;Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-06-26;2;;-;Tavallisen käyttäjän ylläpitämä;;61.35447222222222;24.472941666666664;2021;177;22.042857142857144;28.6;9.657142857142857
Konnevesi (14.711.1.001)/Rappaatlahti;Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-06-26;2;;-;Tavallisen käyttäjän ylläpitämä;Ensimmäiset merkit ilmestyivät eilen 25.6. ja aamulla koko ranta levän peitossa.;62.57698055555556;26.43957222222222;2021;177;21.728571428571428;31.300000000000004;9.585714285714285
Nuasjärven lähialue (59.811)/Kylmäkaraisukeskus;Kainuun elinkeino-, liikenne- ja ympäristökeskus;2021-06-26;2;;-;Tavallisen käyttäjän ylläpitämä;;64.22460277777778;27.754794444444446;2021;177;20.228571428571428;23.0;9.814285714285713
Haukivesi (Saimaa) (04.211.1.001)/Tammenlahti;Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-06-26;2;;-;Tavallisen käyttäjän ylläpitämä;Vesi patsaassa sinilevä hippuja ja veden pinnalla levälauttoja. Rannassa sinivihreää leväkeittoa.;61.97408333333333;28.629305555555558;2021;177;23.52857142857142;22.700000000000003;12.114285714285716
Haukivesi (Saimaa) (04.211.1.001)/Ritalahti, Hepolahti;Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-06-26;2;;-;Tavallisen käyttäjän ylläpitämä;;62.10567777777778;28.280697222222223;2021;177;23.428571428571427;24.799999999999997;12.571428571428573
Aittojärvi - Murtojärvi (59.941.1.001)/Kuurtajanjärvi;Kainuun elinkeino-, liikenne- ja ympäristökeskus;2021-06-26;2;;-;Tavallisen käyttäjän ylläpitämä;;64.17701666666667;29.01796111111111;2021;177;20.8;31.099999999999998;9.142857142857142
Oulujärvi (yhd.)/Havaintopaikka 1;Kainuun elinkeino-, liikenne- ja ympäristökeskus;2021-06-26;2;;-;Tavallisen käyttäjän ylläpitämä;;64.3989888888889;27.85541388888889;2021;177;19.74285714285714;26.2;9.528571428571428
Pihlajavesi (Saimaa) (04.121.1.001)/Satamosalmentie 111;Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-06-26;2;;-;Tavallisen käyttäjän ylläpitämä;;61.79138888888889;28.739102777777777;2021;177;24.057142857142853;9.6;13.742857142857142
Kallavesi (yhd.)/Ritoniemi;Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-06-26;2;;-;Tavallisen käyttäjän ylläpitämä;;62.799641666666666;27.910080555555552;2021;177;22.442857142857147;30.7;10.071428571428571
Pyhäselkä (Saimaa) (04.321.1.001)/Marjalan veneenlaskupaikka;Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus;2021-06-26;2;;-;Tavallisen käyttäjän ylläpitämä;;62.62810833333334;29.64609722222222;2021;177;22.699999999999996;22.2;12.62857142857143
Koitere (04.941.1.001)/Ertonniemi;Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus;2021-06-27;2;;-;Tavallisen käyttäjän ylläpitämä;;63.05613888888889;30.82999722222222;2021;178;22.057142857142857;30.7;10.428571428571429
Limajärvi (14.674.1.014)/Kompanniemi;Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-06-27;2;;-;Tavallisen käyttäjän ylläpitämä;;62.90037777777778;24.389116666666666;2021;178;20.21428571428571;9.6;9.414285714285713
Ylinen Niemisjärvi (35.787.1.011)/Havaintopaikka 1;Hämeen elinkeino-, liikenne- ja ympäristökeskus;2021-06-27;2;;-;Tavallisen käyttäjän ylläpitämä;;61.219005555555555;25.015780555555555;2021;178;21.485714285714288;41.8;8.7
Kaltimon - Uimaharjun alue (04.342)/Louhiojan Uimaranta Eno;Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus;2021-06-27;2;;-;Tavallisen käyttäjän ylläpitämä;;62.802594444444445;30.117494444444446;2021;178;22.228571428571428;35.0;9.62857142857143
Kuortaneenjärvi (44.041.1.001)/Eteläranta;Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-06-27;2;;-;Tavallisen käyttäjän ylläpitämä;Testattiin vesi antamalla seisoa lasissa tunnin. Pintaan nousi vihreää levää, mikä on merkki sinilevästä.;62.820936111111116;23.438077777777778;2021;178;20.3;16.599999999999998;9.085714285714287
Kuortaneenjärvi (44.041.1.001)/Havaintopaikka 2;Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-06-27;2;;-;Tavallisen käyttäjän ylläpitämä;;62.83086111111111;23.46800833333333;2021;178;20.25714285714286;16.599999999999998;9.085714285714287
Hankmo-Värlax/Kastet hamn;Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-06-27;2;;-;Tavallisen käyttäjän ylläpitämä;;63.26175277777778;21.866747222222223;2021;178;17.02857142857143;12.799999999999999;10.671428571428569
Kellojärvi - Korpijärvi (59.942.1.001)/Havaintopaikka 1;Kainuun elinkeino-, liikenne- ja ympäristökeskus;2021-06-27;2;;-;Tavallisen käyttäjän ylläpitämä;;64.27110277777777;29.02698611111111;2021;178;20.085714285714285;39.2;8.757142857142858
Päijänne (yhd.)/Rutalahden kyläranta;Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-06-27;2;;-;Tavallisen käyttäjän ylläpitämä;;61.993697222222224;25.963755555555554;2021;178;21.785714285714285;46.300000000000004;9.542857142857143
Rymättylän ja Houtskarin välinen saaristo/Viitakari;Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-06-28;2;;-;Tavallisen käyttäjän ylläpitämä;;60.246180555555554;21.928719444444447;2021;179;20.185714285714287;3.4000000000000004;12.171428571428573
Turun rannikkoalue (95.11)/Valtakunnallinen sinileväseuranta (Seilin intensiiviasema);Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-06-29;2;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;60.25559722222222;21.953341666666667;2021;180;19.97142857142857;3.4000000000000004;11.657142857142857
Räyringinjärvi (48.005.1.003)/Räyringinjärven uimaranta;Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-06-29;2;;-;Asiantuntijan ylläpitämä;;63.38758055555555;23.814411111111113;2021;180;17.999999999999996;1.6;8.328571428571427
Räyringinjärvi (48.005.1.003)/Räyringinjärven uimaranta;Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-06-29;2;;-;Asiantuntijan ylläpitämä;;63.38871388888889;23.81159166666667;2021;180;17.999999999999996;1.6;8.328571428571427
Mannervesi/Nolpunnokka;Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-06-29;2;;-;Tavallisen käyttäjän ylläpitämä;;60.995375;21.31969722222222;2021;180;17.58571428571429;1.2000000000000002;9.471428571428572
Näsijärvi (yhd.)/Santalahti;Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-06-29;2;;-;Tavallisen käyttäjän ylläpitämä;;61.50868611111111;23.699383333333333;2021;180;20.057142857142857;24.7;8.571428571428571
Saimaa (04.112.1.001)/Holiday Club Saimaa;Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-07-01;2;;-;Tavallisen käyttäjän ylläpitämä;;61.19625833333333;28.69391111111111;2021;182;21.057142857142857;19.2;10.528571428571428
Luodon saaristo/Långö, Öja;Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-07-01;2;;-;Asiantuntijan ylläpitämä;;63.835680555555555;22.902441666666665;2021;182;15.857142857142858;1.2;10.914285714285715
Suvasvesi (04.273.1.001)/Leppämäki;Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-07-01;2;;-;Tavallisen käyttäjän ylläpitämä;;62.63166666666667;28.128705555555555;2021;182;19.285714285714285;28.8;9.257142857142856
Kolima (14.472.1.001)/Pyssyniemi;Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-07-02;2;;-;Tavallisen käyttäjän ylläpitämä;;63.27842222222222;25.840408333333333;2021;183;18.97142857142857;0.2;9.671428571428573
Pihlajavesi (Saimaa) (04.121.1.001)/Särkilahden selkä;Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-07-02;2;;-;Tavallisen käyttäjän ylläpitämä;;61.58667222222223;29.04735;2021;183;20.54285714285714;10.7;10.942857142857141
Toisvesi (35.421.1.001)/Oksala;Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-07-02;2;;-;Tavallisen käyttäjän ylläpitämä;;62.27911111111111;23.722575;2021;183;18.957142857142856;1.8;9.228571428571428
Kallavesi (yhd.)/Kynäluodot;Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-07-02;2;;-;Tavallisen käyttäjän ylläpitämä;;62.765766666666664;27.855222222222224;2021;183;19.5;16.4;9.814285714285715
Mannervesi/Valtakunnallinen sinileväseuranta (Iso Marjakari);Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-07-02;2;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;Ensimmäinen sinileväkukinta tänä kesänä. Tuuli pohjoisesta, etelärannoissa tyyntä ja levä alkaa kukkia.;61.00546388888889;21.313005555555556;2021;183;19.014285714285716;1.2000000000000002;11.099999999999998
Kivijärvi (14.443.1.001)/Kivikko;Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-07-02;2;;-;Tavallisen käyttäjän ylläpitämä;;63.056102777777774;25.12892777777778;2021;183;18.642857142857142;0.4;9.971428571428572
Kallavesi (yhd.)/Rotarien sinileväseuranta (Puutossalmi);Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-07-02;2;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;En ole varma lähtikö tämä havainto koskaan perille, mutta eniten sinilevää tänä kesänä olen havainnut pe 2.7.2021;62.72591944444444;27.74156111111111;2021;183;19.457142857142856;16.4;9.814285714285715
Norvajärvi (65.518.1.001)/Norvajärven uimaranta;Lapin elinkeino-, liikenne- ja ympäristökeskus;2021-07-02;2;;-;Tavallisen käyttäjän ylläpitämä;;66.62928888888888;25.784916666666668;2021;183;16.357142857142858;3.0;9.5
Lappajärvi (47.031.1.001)/Havaintopaikka 6;Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-07-02;2;;-;Tavallisen käyttäjän ylläpitämä;;63.15450277777778;23.66768888888889;2021;183;18.5;0.0;9.37142857142857
Kallavesi (yhd.)/Väärälahti;Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2021-07-02;2;;-;Tavallisen käyttäjän ylläpitämä;;62.85270277777778;27.571236111111112;2021;183;19.27142857142857;19.900000000000002;8.914285714285715
Mäyhäjärvi (35.250.1.001)/Havaintopaikka 1;Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-07-03;2;;-;Tavallisen käyttäjän ylläpitämä;;61.28086944444444;23.86342777777778;2021;184;19.685714285714287;2.3000000000000003;9.42857142857143
Flatöfjärden/Ryssö sund, Tröttviken;Ahvenanmaan maakunta;2021-07-03;2;;-;Tavallisen käyttäjän ylläpitämä;;60.37235833333333;19.99543888888889;2021;184;19.25714285714286;2.4;11.0
Pääjärvi (35.833.1.003)/Pappilanlahti;Hämeen elinkeino-, liikenne- ja ympäristökeskus;2021-07-03;2;;-;Tavallisen käyttäjän ylläpitämä;Koko Pappilanlahdessa sinilevää,  lauttoina rannoissa.;61.05243055555555;25.054975000000002;2021;184;19.871428571428574;2.0;9.7
Kälviä-Kokkola/Valtakunnallinen sinileväseuranta (Trullevinniemi);Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2021-07-03;2;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;Havaintopaikalla sinilevää koko päivän ajan. Seuraavana päivänä oli kadonnut.;63.914741666666664;23.08093611111111;2021;184;16.6;0.7;9.742857142857144
Köyliönjärvi (34.054.1.001)/Köyliönjärvi;Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2021-07-03;2;;-;Tavallisen käyttäjän ylläpitämä;Tänä aamuna näky rannassa oli karmea, sinilevää todella runsaasti. Eilen ei näkynyt hippustakaan. Keppi ja vesilasitesti varmisti jo melko selvän havainnon.;61.14201388888889;22.342902777777777;2021;184;20.0;1.5;9.614285714285716
